Data from gum_young_FLMT105791__123__17-40-51-040.txt Node

Date: Mon Mar 20 17:40:51 GMT 2023
User: antho
Spectrometer: FLMT10579
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
345.248	-143.68
345.464	-143.68
345.681	-143.68
345.898	-159.18
346.114	-148.33
346.331	-21.81
346.548	31.66
346.764	-10.77
346.981	3.57
347.197	-13.68
347.414	18.68
347.631	-21.04
347.847	63.05
348.064	-1.08
348.28	11.32
348.497	-53.39
348.713	-6.51
348.93	35.34
349.146	29.53
349.363	13.06
349.579	39.02
349.796	11.9
350.012	-27.43
350.229	48.52
350.445	23.91
350.661	-3.6
350.878	-2.83
351.094	35.34
351.311	22.56
351.527	28.17
351.743	11.71
351.96	28.95
352.176	40.19
352.392	38.06
352.609	58.4
352.825	8.41
353.041	27.59
353.257	8.61
353.474	35.92
353.69	40.57
353.906	29.72
354.122	-11.54
354.339	64.02
354.555	27.59
354.771	-14.64
354.987	60.92
355.203	48.71
355.42	-8.06
355.636	0.08
355.852	-6.89
356.068	15.97
356.284	-21.81
356.5	65.76
356.716	30.31
356.932	9.96
357.148	47.16
357.364	16.55
357.58	32.82
357.796	51.42
358.012	67.5
358.228	23.14
358.444	-17.36
358.66	65.57
358.876	37.28
359.092	-24.72
359.308	13.64
359.524	55.3
359.74	4.54
359.956	0.86
360.172	24.3
360.388	54.14
360.604	10.93
360.819	82.42
361.035	26.82
361.251	69.44
361.467	4.15
361.683	70.8
361.898	41.35
362.114	58.2
362.33	40.96
362.546	56.46
362.762	17.52
362.977	18.1
363.193	24.49
363.409	42.12
363.624	-21.23
363.84	-0.11
364.056	15
364.271	31.47
364.487	22.56
364.703	27.4
364.918	-15.61
365.134	18.87
365.35	9.96
365.565	95.21
365.781	33.02
365.996	61.11
366.212	62.66
366.427	57.82
366.643	17.91
366.858	-8.44
367.074	20.04
367.289	94.82
367.505	114.2
367.72	2.99
367.936	10.93
368.151	26.82
368.367	42.32
368.582	51.23
368.798	5.31
369.013	74.67
369.228	54.72
369.444	38.64
369.659	69.83
369.874	44.26
370.09	74.67
370.305	-18.33
370.52	5.89
370.736	73.51
370.951	29.72
371.166	80.1
371.381	104.32
371.597	35.73
371.812	9.77
372.027	10.93
372.242	24.49
372.458	82.81
372.673	31.86
372.888	33.41
373.103	29.14
373.318	83.59
373.533	58.2
373.749	39.61
373.964	1.05
374.179	90.56
374.394	-6.51
374.609	64.99
374.824	-14.45
375.039	98.12
375.254	8.8
375.469	87.85
375.684	49.87
375.899	87.65
376.114	38.06
376.329	17.13
376.544	71.38
376.759	63.44
376.974	19.26
377.189	52.78
377.404	37.86
377.619	49.1
377.834	-21.62
378.049	9.38
378.264	-2.44
378.478	51.42
378.693	11.12
378.908	50.84
379.123	49.49
379.338	90.17
379.553	27.79
379.767	69.25
379.982	33.99
380.197	87.07
380.412	16.36
380.626	55.1
380.841	95.02
381.056	56.27
381.271	81.65
381.485	13.26
381.7	5.89
381.915	54.14
382.129	20.04
382.344	44.06
382.559	16.94
382.773	45.81
382.988	-10.96
383.202	45.81
383.417	14.03
383.632	110.52
383.846	47.55
384.061	40.96
384.275	41.93
384.49	59.56
384.704	48.71
384.919	24.3
385.133	34.96
385.348	74.48
385.562	12.48
385.777	55.3
385.991	46.58
386.206	37.86
386.42	9.19
386.634	52.59
386.849	68.28
387.063	55.88
387.277	29.34
387.492	24.49
387.706	15.77
387.92	27.98
388.135	77.77
388.349	85.33
388.563	55.1
388.778	45.42
388.992	90.56
389.206	51.81
389.42	119.62
389.635	45.81
389.849	72.15
390.063	70.99
390.277	55.49
390.491	123.3
390.706	61.5
390.92	76.42
391.134	64.6
391.348	63.24
391.562	34.18
391.776	64.02
391.99	9.19
392.205	104.9
392.419	13.64
392.633	43.48
392.847	91.53
393.061	31.47
393.275	113.81
393.489	81.07
393.703	57.43
393.917	93.47
394.131	57.43
394.345	79.13
394.559	75.25
394.773	56.65
394.986	70.41
395.2	59.17
395.414	123.3
395.628	10.35
395.842	78.74
396.056	52.78
396.27	19.65
396.484	55.49
396.697	76.8
396.911	112.84
397.125	85.14
397.339	99.67
397.553	61.69
397.766	123.11
397.98	100.83
398.194	68.09
398.408	65.37
398.621	88.82
398.835	113.42
399.049	83.97
399.262	94.82
399.476	132.8
399.69	101.6
399.903	141.52
400.117	84.36
400.331	126.99
400.544	58.98
400.758	188.98
400.971	120.01
401.185	132.02
401.398	67.7
401.612	143.84
401.826	110.13
402.039	123.89
402.253	81.65
402.466	122.72
402.68	92.5
402.893	98.89
403.106	96.76
403.32	111.49
403.533	86.3
403.747	103.35
403.96	98.5
404.174	123.5
404.387	61.3
404.6	117.88
404.814	152.56
405.027	105.48
405.24	112.65
405.454	89.4
405.667	137.84
405.88	48.13
406.094	109.94
406.307	152.75
406.52	111.29
406.733	73.51
406.947	57.43
407.16	181.04
407.373	141.32
407.586	93.08
407.799	92.11
408.012	129.7
408.226	111.68
408.439	153.72
408.652	86.88
408.865	148.68
409.078	141.9
409.291	164.18
409.504	97.54
409.717	153.33
409.93	126.02
410.143	134.35
410.357	81.45
410.57	76.42
410.783	101.02
410.996	117.1
411.209	133.19
411.421	171.55
411.634	154.88
411.847	100.64
412.06	152.17
412.273	137.45
412.486	145
412.699	206.42
412.912	138.22
413.125	149.07
413.338	138.8
413.55	145.39
413.763	134.54
413.976	161.28
414.189	97.15
414.402	151.2
414.615	197.32
414.827	111.49
415.04	169.8
415.253	150.62
415.466	189.76
415.678	212.62
415.891	138.42
416.104	166.9
416.316	158.57
416.529	144.81
416.742	149.85
416.954	190.92
417.167	136.87
417.38	161.86
417.592	176.58
417.805	134.93
418.017	101.6
418.23	163.6
418.442	122.53
418.655	144.81
418.868	138.42
419.08	183.56
419.293	192.08
419.505	173.87
419.718	163.8
419.93	189.18
420.142	154.5
420.355	197.7
420.567	195.38
420.78	163.41
420.992	170.19
421.205	201.97
421.417	126.99
421.629	191.12
421.842	136.87
422.054	141.32
422.266	190.92
422.479	204.87
422.691	165.15
422.903	202.74
423.115	166.9
423.328	167.87
423.54	178.13
423.752	162.05
423.964	164.57
424.177	167.87
424.389	172.32
424.601	269
424.813	195.96
425.025	209.72
425.238	209.52
425.45	159.53
425.662	166.9
425.874	432.33
426.086	190.92
426.298	193.25
426.51	192.47
426.722	188.6
426.934	171.74
427.146	194.99
427.358	144.23
427.57	191.12
427.782	173.1
427.994	190.15
428.206	158.95
428.418	146.17
428.63	195.38
428.842	223.67
429.054	207
429.266	220.57
429.478	165.15
429.69	174.84
429.902	149.65
430.114	213.78
430.325	171.35
430.537	134.35
430.749	151.01
430.961	120.4
431.173	143.26
431.384	157.98
431.596	91.14
431.808	180.65
432.02	200.42
432.231	229.67
432.443	265.9
432.655	239.16
432.867	188.21
433.078	241.1
433.29	255.83
433.502	233.16
433.713	261.45
433.925	240.13
434.136	261.06
434.348	191.31
434.56	168.83
434.771	303.49
434.983	180.07
435.194	225.22
435.406	228.9
435.617	279.08
435.829	294
436.04	282.76
436.252	258.93
436.463	282.18
436.675	265.51
436.886	237.23
437.098	269.97
437.309	275.4
437.521	244.01
437.732	271.91
437.943	270.36
438.155	257.96
438.366	199.25
438.578	285.28
438.789	244.78
439	246.72
439.211	246.72
439.423	243.43
439.634	267.65
439.845	277.91
440.057	263.58
440.268	285.66
440.479	224.83
440.69	277.72
440.902	263
441.113	239.55
441.324	225.99
441.535	285.08
441.746	331.78
441.957	252.73
442.168	274.81
442.38	293.61
442.591	335.84
442.802	267.26
443.013	279.46
443.224	305.43
443.435	270.36
443.646	289.54
443.857	291.09
444.068	282.18
444.279	275.01
444.49	351.93
444.701	287.8
444.912	393.78
445.123	339.33
445.334	343.01
445.545	315.89
445.756	300.97
445.967	265.9
446.178	324.99
446.388	342.43
446.599	321.12
446.81	346.89
447.021	298.45
447.232	368.98
447.443	377.11
447.653	321.31
447.864	363.94
448.075	336.62
448.286	345.53
448.496	319.96
448.707	379.44
448.918	340.3
449.129	398.62
449.339	314.73
449.55	337.59
449.761	324.03
449.971	373.63
450.182	342.04
450.393	363.36
450.603	324.99
450.814	395.71
451.024	346.31
451.235	423.22
451.446	420.9
451.656	419.35
451.867	370.14
452.077	408.69
452.288	426.52
452.498	396.68
452.709	351.15
