Data from oakcork_FLMT105791__185__17-31-58-046.txt Node

Date: Mon Mar 20 17:31:58 GMT 2023
User: antho
Spectrometer: FLMT10579
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
345.248	-146.7
345.464	-146.7
345.681	-146.7
345.898	-163.94
346.114	-156
346.331	-21.73
346.548	30.39
346.764	-7.39
346.981	-8.56
347.197	-22.12
347.414	27.29
347.631	-14.18
347.847	40.27
348.064	-8.56
348.28	25.35
348.497	-57.38
348.713	16.63
348.93	30.97
349.146	32.13
349.363	-17.66
349.579	9.27
349.796	1.32
350.012	-23.48
350.229	26.12
350.445	17.21
350.661	-8.36
350.878	11.79
351.094	13.92
351.311	11.98
351.527	25.15
351.743	-0.23
351.96	41.04
352.176	27.87
352.392	25.15
352.609	29.22
352.825	-8.17
353.041	13.34
353.257	6.36
353.474	9.85
353.69	3.07
353.906	0.94
354.122	-26.77
354.339	48.21
354.555	19.34
354.771	4.04
354.987	65.45
355.203	75.34
355.42	8.3
355.636	4.81
355.852	-13.21
356.068	10.04
356.284	-31.81
356.5	36
356.716	9.07
356.932	21.86
357.148	30.19
357.364	8.11
357.58	41.62
357.796	72.43
358.012	76.89
358.228	38.72
358.444	-42.27
358.66	48.21
358.876	31.74
359.092	-19.79
359.308	16.24
359.524	29.42
359.74	-26.77
359.956	-9.72
360.172	9.07
360.388	53.83
360.604	-10.11
360.819	70.49
361.035	21.67
361.251	51.7
361.467	7.33
361.683	35.62
361.898	25.74
362.114	58.48
362.33	17.6
362.546	53.25
362.762	20.5
362.977	38.72
363.193	-11.85
363.409	48.21
363.624	-6.43
363.84	13.34
364.056	-12.04
364.271	26.12
364.487	8.69
364.703	-11.08
364.918	-20.96
365.134	13.34
365.35	-1.39
365.565	99.94
365.781	17.21
365.996	38.33
366.212	79.21
366.427	23.8
366.643	5.97
366.858	8.69
367.074	-10.88
367.289	53.25
367.505	89.67
367.72	-41.49
367.936	-11.46
368.151	33.68
368.367	18.95
368.582	43.17
368.798	20.5
369.013	50.54
369.228	12.95
369.444	11.98
369.659	69.33
369.874	19.54
370.09	65.26
